Cycle No,Residual Capacity or SOH (Actual),Residual Capacity or SOH(Predicted),Error,%error,max. error(percentage),average error(percentage),prediction formula
2031,82.64,82.95001788,0.310017883,0.375142646,,,
2032,82.64,82.94414882,0.304148818,0.36804068,,,
2033,82.64,82.93826385,0.29826385,0.36091947,,,
2034,82.63,82.93236263,0.302362631,0.365923552,,,
2035,82.62,82.92644481,0.306444812,0.370908753,,,
2036,82.62,82.92051004,0.300510039,0.363725538,,,
2037,82.61,82.91455796,0.304557959,0.368669603,,,
2038,82.61,82.90858821,0.298588214,0.361443184,,,
2039,82.59,82.90260044,0.312600444,0.378496723,,,
2040,82.58,82.89659429,0.316594286,0.383378888,,,
2041,82.57,82.89056938,0.320569375,0.388239524,,,
2042,82.54,82.88452534,0.344525344,0.4174041,,,
2043,82.54,82.87846182,0.338461823,0.410057939,,,
2044,82.53,82.87237844,0.342378438,0.414853311,,,
2045,82.53,82.86627481,0.336274814,0.407457669,,,
2046,82.52,82.86015057,0.340150573,0.412203797,,,
2047,82.52,82.85400533,0.334005335,0.404756829,,,
2048,82.5,82.84783872,0.347838716,0.421622686,,,
2049,82.49,82.84165033,0.35165033,0.426294496,,,
2050,82.49,82.83543979,0.345439788,0.418765655,,,
2051,82.48,82.8292067,0.3492067,0.423383487,,,
2052,82.47,82.82295067,0.352950671,0.427974623,,,
2053,82.46,82.81667131,0.356671305,0.43253857,,,
2054,82.45,82.8103682,0.360368202,0.437074836,,,
2055,82.45,82.80404096,0.35404096,0.429400801,,,
2056,82.45,82.79768917,0.347689175,0.421696998,,,
2057,82.44,82.79131244,0.351312438,0.426143181,,,
2058,82.44,82.78491034,0.34491034,0.418377414,,,
2059,82.43,82.77848247,0.348482468,0.422761698,,,
2060,82.42,82.77202841,0.352028405,0.42711527,,,
2061,82.42,82.76554773,0.345547734,0.419252286,,,
2062,82.41,82.75904003,0.349040033,0.423540872,,,
2063,82.4,82.75250488,0.352504877,0.427797181,,,
2064,82.39,82.74594184,0.35594184,0.432020682,,,
2065,82.37,82.73935049,0.369350492,0.448404143,,,
2066,82.36,82.7327304,0.372730401,0.45256241,,,
2067,82.35,82.72608113,0.376081131,0.456686255,,,
2068,82.35,82.71940224,0.369402243,0.448575887,,,
2069,82.35,82.7126933,0.362693297,0.440429019,,,
2070,82.34,82.70595385,0.365953849,0.444442372,,,
2071,82.34,82.69918345,0.359183451,0.436219882,,,
2072,82.33,82.69238165,0.362381654,0.440157481,,,
2073,82.31,82.68554801,0.375548005,0.456260485,,,
2074,82.3,82.67868205,0.378682049,0.460123997,,,
2075,82.3,82.67178333,0.371783327,0.451741588,,,
2076,82.3,82.66485138,0.364851378,0.443318806,,,
2077,82.28,82.65788574,0.377885736,0.459268031,,,
2078,82.26,82.65088594,0.390885936,0.475183486,,,
2079,82.26,82.64385151,0.383851505,0.466632027,,,
2080,82.25,82.63678197,0.386781972,0.470251638,,,
2081,82.24,82.62967686,0.389676859,0.473828866,,,
2082,82.22,82.62253569,0.402535688,0.489583663,,,
2083,82.22,82.61535798,0.395357976,0.480853777,,,
2084,82.22,82.60814324,0.388143237,0.472078858,,,
2085,82.21,82.60089098,0.390890984,0.475478632,,,
2086,82.19,82.59360072,0.403600724,0.491058187,,,
2087,82.18,82.58627196,0.406271963,0.494368415,,,
2088,82.18,82.5789042,0.398904205,0.485403023,,,
2089,82.17,82.57149695,0.401496947,0.488617435,,,
2090,82.17,82.56404969,0.394049686,0.479554199,,,
2091,82.17,82.55656191,0.386561915,0.470441663,,,
2092,82.15,82.54903312,0.399033124,0.485737218,,,
2093,82.15,82.5414628,0.391462801,0.476521973,,,
2094,82.14,82.53385043,0.393850428,0.479486765,,,
2095,82.1,82.52619549,0.426195487,0.519117524,,,
2096,82.1,82.51849745,0.418497455,0.509741114,,,
2097,82.1,82.51075581,0.410755805,0.500311578,,,
2098,82.09,82.50297001,0.41297001,0.503069813,,,
2099,82.08,82.49513954,0.415139536,0.505774289,,,
2100,82.07,82.48726385,0.417263849,0.508424332,,,
2101,82.06,82.47934241,0.41934241,0.511019267,,,
2102,82.05,82.47137468,0.421374677,0.513558413,,,
2103,82.02,82.46336011,0.443360106,0.540551214,,,
2104,82,82.45529815,0.455298147,0.555241642,,,
2105,82,82.44718825,0.447188249,0.545351523,,,
2106,82,82.43902986,0.439029857,0.535402265,,,
2107,81.99,82.43082241,0.440822413,0.537653877,,,
2108,81.99,82.42256536,0.432565356,0.527583067,,,
2109,81.99,82.41425812,0.424258121,0.517451057,,,
2110,81.96,82.40590014,0.44590014,0.544046047,,,
2111,81.96,82.39749084,0.437490841,0.533785799,,,
2112,81.95,82.38902965,0.43902965,0.535728675,,,
2113,81.95,82.38051599,0.430515987,0.525339826,,,
2114,81.94,82.37194927,0.431949273,0.527153128,,,
2115,81.92,82.36332892,0.443328921,0.541173,,,
2116,81.92,82.35465434,0.434654344,0.530583917,,,
2117,81.91,82.34592495,0.43592495,0.532199915,,,
2118,81.91,82.33714014,0.427140144,0.521474965,,,
2119,81.91,82.32829933,0.418299326,0.510681634,,,
2120,81.9,82.3194019,0.419401896,0.512090227,,,
2121,81.9,82.31044725,0.410447247,0.501156589,,,
2122,81.89,82.30143477,0.41143477,0.502423702,,,
2123,81.88,82.29236385,0.412363853,0.503619753,,,
2124,81.84,82.28323388,0.443233881,0.541585876,,,
2125,81.83,82.27404423,0.444044233,0.542642348,,,
2126,81.83,82.26479429,0.434794287,0.531338491,,,
2127,81.82,82.25548342,0.435483416,0.532245681,,,
2128,81.81,82.24611099,0.43611099,0.533077851,,,
2129,81.78,82.23667638,0.456676375,0.55842061,,,
2130,81.78,82.22717893,0.447178935,0.546807208,,,
2131,81.77,82.21761803,0.447618028,0.547411065,,,
2132,81.75,82.20799301,0.45799301,0.560236098,,,
2133,81.75,82.19830323,0.448303233,0.54838316,,,
2134,81.74,82.18854805,0.448548046,0.54874975,,,
2135,81.72,82.17872679,0.458726793,0.561339688,,,
2136,81.72,82.16883881,0.448838815,0.549239862,,,
2137,81.71,82.15888345,0.44888345,0.549361706,,,
2138,81.71,82.14886003,0.438860032,0.537094642,,,
2139,81.66,82.13876789,0.478767891,0.586294257,,,
2140,81.65,82.12860635,0.478606352,0.586168221,,,
2141,81.63,82.11837474,0.48837474,0.598278501,,,
2142,81.63,82.10807237,0.478072373,0.58565769,,,
2143,81.63,82.09769857,0.467698565,0.572949363,,,
2144,81.62,82.08725263,0.46725263,0.572473205,,,
2145,81.61,82.07673387,0.466733874,0.5719077,,,
2146,81.59,82.0661416,0.476141601,0.583578381,,,
2147,81.59,82.05547511,0.465475112,0.570505101,,,
2148,81.58,82.0447337,0.464733702,0.56966622,,,
2149,81.57,82.03391667,0.463916666,0.568734419,,,
2150,81.56,82.02302329,0.46302329,0.567708792,,,
2151,81.55,82.01205286,0.462052861,0.566588426,,,
2152,81.54,82.00100466,0.46100466,0.565372406,,,
2153,81.54,81.98987796,0.449877963,0.551726714,,,
2154,81.53,81.97867204,0.448672044,0.550315275,,,
2155,81.53,81.96738617,0.437386172,0.536472675,,,
2156,81.51,81.95601961,0.446019614,0.547196189,,,
2157,81.49,81.94457163,0.45457163,0.557825046,,,
2158,81.48,81.93304148,0.453041478,0.55601556,,,
2159,81.47,81.92142841,0.451428412,0.554103857,,,
2160,81.46,81.90973168,0.449731683,0.55208898,,,
2161,81.46,81.89795054,0.437950535,0.537626486,,,
2162,81.44,81.88608421,0.446084211,0.547745839,,,
2163,81.44,81.87413195,0.434131949,0.533069682,,,
2164,81.44,81.86209298,0.422092982,0.518287061,,,
2165,81.41,81.84996654,0.439966541,0.540433043,,,
2166,81.4,81.83775185,0.43775185,0.537778686,,,
2167,81.38,81.82544813,0.445448133,0.547368067,,,
2168,81.36,81.81305461,0.453054607,0.556851778,,,
2169,81.35,81.80057048,0.450570485,0.553866607,,,
2170,81.35,81.78799498,0.437994977,0.538408085,,,
2171,81.35,81.77532729,0.425327288,0.522836249,,,
2172,81.35,81.76256662,0.412566621,0.507150117,,,
2173,81.34,81.74971217,0.409712171,0.503703185,,,
2174,81.33,81.73676313,0.406763133,0.500139103,,,
2175,81.29,81.72371869,0.433718694,0.533544956,,,
2176,81.28,81.71057804,0.430578041,0.529746606,,,
2177,81.28,81.69734035,0.417340353,0.513460081,,,
2178,81.27,81.68400481,0.414004808,0.509418983,,,
2179,81.26,81.67057058,0.410570576,0.505255447,,,
2180,81.26,81.65703683,0.397036827,0.488600574,,,
2181,81.25,81.64340272,0.393402723,0.484187967,,,
2182,81.23,81.62966743,0.399667425,0.492019482,,,
2183,81.23,81.61583009,0.385830088,0.47498472,,,
2184,81.2,81.60188986,0.401889862,0.494938254,,,
2185,81.2,81.58784589,0.387845895,0.477642728,,,
2186,81.19,81.57369733,0.383697328,0.472591857,,,
2187,81.19,81.5594433,0.369443301,0.455035473,,,
2188,81.17,81.54508295,0.375082945,0.462095534,,,
2189,81.16,81.53061539,0.370615392,0.456647846,,,
2190,81.12,81.51603977,0.396039765,0.488214701,,,
2191,81.11,81.50135519,0.391355186,0.482499305,,,
2192,81.1,81.48656077,0.386560771,0.476647067,,,
2193,81.09,81.47165563,0.381655632,0.470656841,,,
2194,81.08,81.45663888,0.376638876,0.464527474,,,
2195,81.07,81.44150961,0.371509606,0.45825781,,,
2196,81.05,81.42626692,0.376266921,0.464240495,,,
2197,81.05,81.41090992,0.360909915,0.445292924,,,
2198,81.05,81.39543768,0.345437678,0.426203181,,,
2199,81.03,81.37984929,0.349849294,0.431752801,,,
2200,81.03,81.36414385,0.334143845,0.412370536,,,
2201,81.02,81.34832041,0.328320407,0.405233778,,,
2202,81.01,81.33237805,0.322378051,0.397948464,,,
2203,81,81.31631584,0.316315844,0.390513388,,,
2204,80.99,81.30013285,0.31013285,0.382927336,,,
2205,80.97,81.28382813,0.313828125,0.38758568,,,
2206,80.97,81.26740072,0.297400724,0.367297423,,,
2207,80.95,81.25084969,0.300849695,0.371648789,,,
2208,80.91,81.23417408,0.324174082,0.400660094,,,
2209,80.89,81.21737292,0.327372925,0.404713716,,,
2210,80.87,81.20044526,0.330445259,0.408612908,,,
2211,80.87,81.18339011,0.313390114,0.387523326,,,
2212,80.86,81.16620652,0.306206515,0.378687256,,,
2213,80.82,81.14889348,0.328893484,0.406945662,,,
2214,80.82,81.13145004,0.311450037,0.38536258,,,
2215,80.81,81.11387519,0.303875186,0.376036611,,,
2216,80.81,81.09616794,0.286167936,0.35412441,,,
2217,80.79,81.07832729,0.28832729,0.356884875,,,
2218,80.79,81.06035225,0.270352246,0.334635779,,,
2219,80.77,81.0422418,0.272241796,0.337058061,,,
2220,80.72,81.02399493,0.303994927,0.37660422,,,
2221,80.67,81.00561062,0.335610622,0.416029034,,,
2222,80.67,80.98708786,0.31708786,0.393067882,,,
2223,80.65,80.96842561,0.318425614,0.394824072,,,
2224,80.64,80.94962285,0.309622852,0.38395691,,,
2225,80.62,80.93067854,0.310678538,0.38536162,,,
2226,80.61,80.91159163,0.30159163,0.374136745,,,
2227,80.6,80.89236108,0.292361082,0.362730872,,,
2228,80.53,80.87298584,0.342985844,0.425910647,,,
2229,80.48,80.85346486,0.373464859,0.464046793,,,
2230,80.48,80.83379707,0.353797065,0.43960868,,,
2231,80.45,80.8139814,0.363981398,0.452431819,,,
2232,80.43,80.79401679,0.364016786,0.452588321,,,
2233,80.43,80.77390215,0.343902154,0.427579453,,,
2234,80.4,80.75363642,0.35363642,0.439846293,,,
2235,80.32,80.7332185,0.413218498,0.514465262,,,
2236,80.29,80.7126473,0.422647299,0.52640092,,,
2237,80.29,80.69192173,0.401921725,0.500587527,,,
2238,80.29,80.67104068,0.381040676,0.474580491,,,
2239,80.28,80.65000305,0.370003046,0.46089069,,,
2240,80.24,80.62880772,0.388807723,0.484555986,,,
2241,80.23,80.60745359,0.377453592,0.470464405,,,
2242,80.2,80.58593953,0.385939531,0.48122136,,,
2243,80.16,80.56426441,0.404264413,0.504321872,,,
2244,80.16,80.54242711,0.382427107,0.477079724,,,
2245,80.11,80.52042648,0.410426476,0.512328643,,,
2246,80.08,80.49826138,0.418261377,0.522304417,,,
2247,80.06,80.47593067,0.415930665,0.519523689,,,
2248,80.04,80.45343319,0.413433186,0.516533216,,,
2249,79.96,80.43076778,0.470767783,0.588754106,,,
2250,79.93,80.40793329,0.477933293,0.597939813,,,
2251,79.87,80.38492855,0.514928547,0.644708335,,,
2252,79.84,80.36175237,0.521752373,0.653497461,,,
2253,79.8,80.33840359,0.538403592,0.674691218,,,
2254,79.78,80.31488102,0.534881019,0.670444998,,,
2255,79.76,80.29118347,0.531183466,0.665977265,,,
2256,79.76,80.26730974,0.507309738,0.636045308,,,
2257,79.69,80.24325863,0.553258635,0.694263565,,,
2258,79.56,80.21902895,0.659028951,0.82834207,,,
2259,79.46,80.19461948,0.734619476,0.92451482,,,
2260,79.32,80.17002899,0.850028993,1.071645226,,,
2261,79.29,80.14525628,0.855256282,1.078643312,,,
2262,79.22,80.12030011,0.900300115,1.136455585,,,
2263,79.22,80.09515926,0.875159259,1.104720095,,,
2264,79.07,80.06983248,0.999832478,1.264490297,,,
2265,78.99,80.04431853,1.054318527,1.33474937,,,
2266,78.83,80.01861616,1.188616158,1.507822095,,,
2267,78.75,79.99272412,1.242724116,1.578062369,,,
2268,78.71,79.96664114,1.256641142,1.596545727,,,
2269,78.69,79.94036597,1.250365969,1.58897696,,,
2270,78.59,79.91389733,1.323897328,1.684562067,,,
2271,78.52,79.88723394,1.367233942,1.741255657,,,
2272,78.35,79.86037453,1.510374528,1.927727541,,,
2273,78.29,79.8333178,1.543317799,1.971283432,,,
2274,78.16,79.80606246,1.646062461,2.106016455,,,
2275,78.13,79.77860722,1.648607216,2.110082191,,,
2276,78.11,79.75095076,1.640950758,2.100820328,,,
2277,78.05,79.72309178,1.673091778,2.143615347,,,
2278,77.87,79.69502896,1.82502896,2.343686862,,,
2279,77.82,79.66676098,1.846760981,2.373118711,,,
2280,77.64,79.63828651,1.998286515,2.573784795,,,
2281,77.64,79.60960423,1.969604228,2.536842127,,,
2282,77.59,79.58071278,1.990712781,2.565682151,,,
2283,77.56,79.55161083,1.99161083,2.567832426,,,
2284,77.4,79.52229702,2.122297024,2.741985819,,,
2285,77.36,79.49277001,2.132770007,2.756941581,,,
2286,77.16,79.46302842,2.303028418,2.984743931,,,
2287,77.12,79.43307089,2.313070887,2.999313909,,,
2288,77.11,79.40289604,2.292896041,2.973539154,,,
2289,76.99,79.3725025,2.382502502,3.094560984,,,
2290,76.93,79.34188888,2.411888882,3.135173381,,,
2291,76.89,79.31105379,2.421053791,3.14872388,,,
2292,76.69,79.27999583,2.589995832,3.377227581,,,
2293,76.66,79.2487136,2.588713601,3.376876599,,,
2294,76.58,79.21720569,2.637205689,3.443726415,,,
2295,76.45,79.18547068,2.73547068,3.578117306,,,
2296,76.42,79.15350715,2.733507155,3.576952571,,,
2297,76.42,79.12131369,2.701313685,3.53482555,,,
2298,76.21,79.08888884,2.878888838,3.777573596,,,
2299,76.18,79.05623117,2.876231173,3.775572556,,,
2300,76.06,79.02333925,2.963339247,3.896054755,,,
2301,75.96,78.99021161,3.030211607,3.989220126,,,
2302,75.96,78.9568468,2.996846797,3.945295941,,,
2303,75.85,78.92324335,3.073243352,4.051738105,,,
2304,75.77,78.8893998,3.119399804,4.116932564,,,
2305,75.71,,,,,,
2306,75.67,,,,,,
2307,75.55,,,,,,
2308,75.54,,,,,,
2309,75.47,,,,,,
2310,75.29,,,,,,
2311,75.14,,,,,,
2312,75.08,,,,,,
